hour,lat,long,signal,network,operator,status,description,speed,satellites,precision,provider,activity,postal_code
11:50:34,17.94082,-4.23362,26,orange,YOIGO,0,STATE_IN_SERVICE,112.1,6,51.3,gps,ON_FOOT,876149
11:50:35,4.26126,-28.78016,1,VIVO,VIVO,0,STATE_IN_SERVICE,49.3,2.6,14.6,fused,UNKNOWN,876161
11:50:36,24.89001,0.91694,25,simyo,YOIGO,0,STATE_IN_SERVICE,10,2.5,13.2,gps,ON_BICYCLE,876170
11:50:37,8.17373,-24.72332,14,movistar,Movistar,0,STATE_IN_SERVICE,40.4,12,34.1,gps,UNKNOWN,876191
11:50:38,8.56648,-2.78526,9,DTAC,simyo,0,STATE_IN_SERVICE,26.3,0.2,88.4,fused,UNKNOWN,876198
11:50:39,22.27605,-17.58593,21,orange,vodafone ES,0,STATE_IN_SERVICE,120.5,10.5,62.6,gps,TILTING,876230
11:50:40,14.49423,-27.4333,25,orange,Movistar,0,STATE_IN_SERVICE,45.6,2.9,106.1,gps,UNKNOWN,876237
11:50:41,24.72747,-27.36256,8,Eroski Movil,Movistar,0,STATE_IN_SERVICE,44.4,1.3,115.2,fused,TILTING,876254
11:50:42,29.37313,-31.61565,26,RACC,simyo,0,STATE_IN_SERVICE,21.2,6.1,89.1,gps,UNKNOWN,876272
11:50:43,39.00234,-2.67132,1,GETESA,vodafone ES,0,STATE_IN_SERVICE,103.9,10.4,76.8,fused,UNKNOWN,876276
11:50:44,14.49723,-25.13094,0,Tuenti,RACC,0,STATE_IN_SERVICE,134,11.9,115.6,fused,ON_BICYCLE,876332
11:50:45,23.42409,-20.42038,2,Eroski Movil,RACC,0,STATE_IN_SERVICE,122.1,14.7,13.4,gps,TILTING,876343
11:50:46,33.44928,-32.24448,22,RACC,simyo,0,STATE_IN_SERVICE,58.9,2.9,94.4,gps,STILL,876348
11:50:47,26.30994,-30.30843,28,GETESA,simyo,0,STATE_IN_SERVICE,126.5,4.6,143.6,fused,STILL,876355
11:50:48,17.44294,-23.63623,21,Eroski Movil,Movistar,0,STATE_IN_SERVICE,44,7.8,138.2,gps,IN_VEHICLE,876376
11:50:49,6.44515,-11.93104,24,orange,VIVO,0,STATE_IN_SERVICE,130.9,8.2,75.9,fused,IN_VEHICLE,876405
11:50:50,10.6003,-8.26249,21,GETESA,simyo,0,STATE_IN_SERVICE,13.6,14.2,7.8,gps,TILTING,876488
11:50:51,4.47355,-28.53552,11,simyo,simyo,0,STATE_IN_SERVICE,48.2,12.6,148.5,gps,TILTING,876491
11:50:52,27.58682,-2.26771,8,vodafone,RACC,0,STATE_IN_SERVICE,131.2,9.1,136.6,fused,STILL,876503
11:50:53,23.23571,-22.46896,19,movistar,VIVO,0,STATE_IN_SERVICE,57.7,8,79,fused,ON_FOOT,876519
11:50:54,14.97801,-7.85138,6,DTAC,Tuenti,0,STATE_IN_SERVICE,121.1,3.8,57.3,fused,TILTING,876540
11:50:55,40.9855,-31.47791,20,vodafone,RACC,0,STATE_IN_SERVICE,65.6,9.5,21,gps,TILTING,876576
11:50:56,23.04434,-15.53025,20,vodafone,vodafone ES,0,STATE_IN_SERVICE,33.3,5.9,37.7,fused,ON_BICYCLE,876586
11:50:57,42.59309,-2.73674,28,vodafone,VIVO,0,STATE_IN_SERVICE,18.6,1.8,15.9,gps,UNKNOWN,876590
11:50:58,17.70953,-16.28443,16,vodafone,simyo,0,STATE_IN_SERVICE,75.6,11.8,3.6,gps,IN_VEHICLE,876600
11:50:59,27.8938,-18.57827,28,GETESA,simyo,0,STATE_IN_SERVICE,88.9,0.8,87.8,gps,ON_BICYCLE,876659
11:51:00,15.40102,-16.33686,18,VIVO,RACC,0,STATE_IN_SERVICE,92.9,5.6,127.4,gps,IN_VEHICLE,876679
11:51:01,40.2865,-23.91039,28,Eroski Movil,Orange,0,STATE_IN_SERVICE,102.3,4.3,52,fused,IN_VEHICLE,876682
11:51:02,13.26792,-29.98877,4,yoigo,simyo,0,STATE_IN_SERVICE,97.9,0.2,100.8,gps,IN_VEHICLE,876683
11:51:03,10.85242,-13.45601,25,VIVO,DTAC,0,STATE_IN_SERVICE,139.7,8.3,29.3,gps,IN_VEHICLE,876720
11:51:04,28.47162,-12.47934,21,yoigo,GETESA,0,STATE_IN_SERVICE,77,8.4,144.8,fused,STILL,876725
11:51:05,16.02297,-32.79912,26,GETESA,Tuenti,0,STATE_IN_SERVICE,16.5,6.3,32.6,gps,ON_BICYCLE,876746
11:51:06,37.88004,-18.01972,22,GETESA,JAZZTEL,0,STATE_IN_SERVICE,14.4,9.1,48,gps,ON_BICYCLE,876777
11:51:07,7.86034,-30.99921,3,Tuenti,Movistar,0,STATE_IN_SERVICE,59.3,11.9,125.3,fused,IN_VEHICLE,876782
11:51:08,5.45129,-7.09537,11,GETESA,Eroski Movil,0,STATE_IN_SERVICE,122.9,3,146,gps,IN_VEHICLE,876818
11:51:09,4.09654,-11.52595,16,GETESA,Eroski Movil,0,STATE_IN_SERVICE,98.1,12.9,127.6,fused,STILL,876824
11:51:10,15.13386,-2.40801,20,orange,Tuenti,0,STATE_IN_SERVICE,49.4,13,71,fused,TILTING,876842
11:51:11,35.24247,-7.81183,19,RACC,JAZZTEL,0,STATE_IN_SERVICE,132.2,11.9,22.3,gps,ON_FOOT,876864
11:51:12,39.88743,-10.78628,13,vodafone,GETESA,0,STATE_IN_SERVICE,45.8,0.4,14.2,gps,STILL,876885
11:51:13,39.13153,-12.17536,23,VIVO,DTAC,0,STATE_IN_SERVICE,32.1,9,48,fused,TILTING,876900
11:51:14,40.25226,-16.68225,22,Tuenti,VIVO,0,STATE_IN_SERVICE,36.4,5.6,97.9,gps,ON_BICYCLE,876963
11:51:15,14.94825,-3.75473,5,GETESA,simyo,0,STATE_IN_SERVICE,88.5,12.2,66.7,gps,IN_VEHICLE,876967
11:51:16,25.09097,-19.31204,28,vodafone,DTAC,0,STATE_IN_SERVICE,96.4,1.2,69.2,gps,STILL,876980
11:51:17,17.02143,-14.71835,15,yoigo,RACC,0,STATE_IN_SERVICE,131,11.1,128.5,fused,ON_BICYCLE,876987
11:51:18,31.22916,-5.73772,4,vodafone,Eroski Movil,0,STATE_IN_SERVICE,27.4,3.7,111.3,gps,IN_VEHICLE,877040
11:51:19,39.35102,-4.41998,14,orange,vodafone ES,0,STATE_IN_SERVICE,102.6,2.5,31.3,fused,UNKNOWN,877057
11:51:20,9.59395,-17.78088,13,VIVO,Orange,0,STATE_IN_SERVICE,5.9,2.9,146.4,fused,UNKNOWN,877085
11:51:21,22.27042,-3.48981,5,yoigo,vodafone ES,0,STATE_IN_SERVICE,40.8,0.6,110.2,gps,ON_FOOT,877105
11:51:22,20.95056,-14.83013,12,vodafone,Movistar,0,STATE_IN_SERVICE,81.1,8.6,14.3,fused,UNKNOWN,877131
11:51:23,39.31071,-20.60763,23,VIVO,vodafone ES,0,STATE_IN_SERVICE,81.8,10.9,26.7,gps,TILTING,877214
11:51:24,38.43449,0.56978,2,Eroski Movil,simyo,0,STATE_IN_SERVICE,17,4.1,91,fused,ON_FOOT,877217
11:51:25,37.44955,-9.44081,9,vodafone,RACC,0,STATE_IN_SERVICE,9.9,7.6,19.4,fused,ON_BICYCLE,877223
11:51:26,32.83878,-23.16585,1,movistar,JAZZTEL,0,STATE_IN_SERVICE,94,7.5,134.5,fused,STILL,877236
11:51:27,39.6814,-22.98905,0,Eroski Movil,simyo,0,STATE_IN_SERVICE,124,8.8,85.2,fused,STILL,877243
11:51:28,42.87844,-0.76976,9,movistar,simyo,0,STATE_IN_SERVICE,84.7,14.7,67.6,fused,UNKNOWN,877264
11:51:29,8.20746,-23.3915,23,movistar,Tuenti,0,STATE_IN_SERVICE,10.2,4,98.3,fused,ON_FOOT,877301
11:51:30,39.4729,-14.5487,21,simyo,Orange,0,STATE_IN_SERVICE,16,5.1,135.1,gps,STILL,877319
11:51:31,25.09182,-25.57829,19,VIVO,YOIGO,0,STATE_IN_SERVICE,1.3,8.8,70.4,gps,ON_FOOT,877323
11:51:32,13.74888,-9.84664,22,vodafone,JAZZTEL,0,STATE_IN_SERVICE,121.7,3.4,141.3,gps,STILL,877377
11:51:33,25.77047,-15.72355,0,DTAC,Eroski Movil,0,STATE_IN_SERVICE,83,5.8,82.5,gps,IN_VEHICLE,877379
11:51:34,22.85005,-19.98786,29,simyo,VIVO,0,STATE_IN_SERVICE,138.9,11.1,84.5,gps,STILL,877441
11:51:35,24.63667,-7.4248,20,simyo,Orange,0,STATE_IN_SERVICE,36.3,3.7,77.9,fused,ON_BICYCLE,877458
11:51:36,17.88941,-27.99412,5,VIVO,JAZZTEL,0,STATE_IN_SERVICE,91.3,1.9,122.2,gps,TILTING,877463
11:51:37,28.841,-3.5366,6,Tuenti,simyo,0,STATE_IN_SERVICE,28.2,5.3,93.5,fused,ON_FOOT,877498
11:51:38,30.08727,-33.39361,13,GETESA,YOIGO,0,STATE_IN_SERVICE,65.7,14.9,141.6,gps,STILL,877503
11:51:39,5.47534,-30.6394,23,VIVO,Orange,0,STATE_IN_SERVICE,68.2,4.4,125.3,fused,IN_VEHICLE,877516
11:51:40,33.81207,-14.95252,17,VIVO,GETESA,0,STATE_IN_SERVICE,63.1,3.6,123.8,fused,ON_FOOT,877523
11:51:41,24.80117,-17.98643,4,orange,JAZZTEL,0,STATE_IN_SERVICE,117.4,11.1,78.5,fused,STILL,877535
11:51:42,37.96224,-19.25279,5,VIVO,RACC,0,STATE_IN_SERVICE,28.8,14.2,12.2,fused,TILTING,877554
11:51:43,29.03313,1.33738,6,VIVO,RACC,0,STATE_IN_SERVICE,30.3,14.4,104.4,fused,UNKNOWN,877580
11:51:44,42.74453,-25.90346,7,vodafone,VIVO,0,STATE_IN_SERVICE,60,5.2,75.3,gps,ON_BICYCLE,877585
11:51:45,32.69282,-11.83067,28,GETESA,Eroski Movil,0,STATE_IN_SERVICE,138.5,4.4,31.8,gps,IN_VEHICLE,877596
11:51:46,20.70233,-13.93051,13,Eroski Movil,simyo,0,STATE_IN_SERVICE,93.7,11.7,39.6,fused,ON_FOOT,877629
11:51:47,12.55172,-27.0329,11,orange,JAZZTEL,0,STATE_IN_SERVICE,66.8,8.2,89.1,gps,ON_BICYCLE,877659
11:51:48,28.32291,-14.53514,8,simyo,JAZZTEL,0,STATE_IN_SERVICE,65,6,94.3,fused,IN_VEHICLE,877873
11:51:49,22.89377,1.67949,2,yoigo,GETESA,0,STATE_IN_SERVICE,134.1,6.8,75,gps,ON_BICYCLE,877889
11:51:50,20.28992,-29.51611,3,vodafone,vodafone ES,0,STATE_IN_SERVICE,136.9,6.4,148.9,fused,IN_VEHICLE,877910
11:51:51,36.13572,-29.18746,0,RACC,VIVO,0,STATE_IN_SERVICE,127.7,9,138.8,gps,TILTING,877927
11:51:52,39.6906,-25.44329,19,vodafone,Eroski Movil,0,STATE_IN_SERVICE,47.8,9.2,105,fused,IN_VEHICLE,877942
11:51:53,21.27964,-15.47464,22,movistar,vodafone ES,0,STATE_IN_SERVICE,125.9,7,26.2,fused,STILL,877970
11:51:54,4.23765,-18.05958,25,vodafone,Movistar,0,STATE_IN_SERVICE,8.2,8.8,30.6,gps,ON_BICYCLE,878057
11:51:55,38.16678,-6.99466,3,movistar,vodafone ES,0,STATE_IN_SERVICE,115.7,9.1,53.8,fused,IN_VEHICLE,878069
11:51:56,4.74212,-1.0693,9,Tuenti,Orange,0,STATE_IN_SERVICE,57.5,2.8,103.5,fused,STILL,878076
11:51:57,20.97099,-9.1922,4,Tuenti,Orange,0,STATE_IN_SERVICE,133.5,3,13.8,fused,TILTING,878143
11:51:58,16.27203,-14.76993,5,yoigo,RACC,0,STATE_IN_SERVICE,140.8,7.2,85.7,gps,STILL,878162
11:51:59,17.43671,-31.51324,13,Tuenti,vodafone ES,0,STATE_IN_SERVICE,90.5,1.2,51.3,fused,IN_VEHICLE,878167
11:52:00,28.58049,-28.01123,27,orange,Orange,0,STATE_IN_SERVICE,98.7,9.3,17.3,fused,ON_BICYCLE,878205
11:52:01,37.22834,-7.36281,3,GETESA,YOIGO,0,STATE_IN_SERVICE,52.8,4.2,131.4,gps,TILTING,878249
11:52:02,31.80168,-12.99464,15,movistar,JAZZTEL,0,STATE_IN_SERVICE,145.4,2,43.7,fused,IN_VEHICLE,878285
11:52:03,20.42688,-35.44648,10,vodafone,DTAC,0,STATE_IN_SERVICE,122.3,10.6,120.1,gps,ON_BICYCLE,878288
11:52:04,33.84667,-12.16021,28,DTAC,simyo,0,STATE_IN_SERVICE,83.4,3.8,22.1,fused,STILL,878290
11:52:05,28.84901,-19.70537,27,VIVO,RACC,0,STATE_IN_SERVICE,99.4,5.5,5.9,gps,IN_VEHICLE,878333
11:52:06,22.64319,-4.33947,18,VIVO,VIVO,0,STATE_IN_SERVICE,94.3,14.7,57.9,gps,ON_FOOT,878402
11:52:07,16.36397,-20.96611,1,DTAC,Eroski Movil,0,STATE_IN_SERVICE,87,10.6,121.6,gps,IN_VEHICLE,878456
11:52:08,22.50807,-16.84978,27,orange,JAZZTEL,0,STATE_IN_SERVICE,135.4,10.5,128.5,fused,ON_FOOT,878465
11:52:09,34.4591,-12.38675,20,orange,GETESA,0,STATE_IN_SERVICE,58.5,10.6,48.1,gps,UNKNOWN,878480
11:52:10,30.42323,-12.30932,26,RACC,Tuenti,0,STATE_IN_SERVICE,37.2,0.1,101.3,fused,ON_BICYCLE,878491
11:52:11,35.32318,0.12346,18,vodafone,Eroski Movil,0,STATE_IN_SERVICE,108.5,6.7,93.3,gps,TILTING,878493
11:52:12,42.38729,-18.1995,28,yoigo,GETESA,0,STATE_IN_SERVICE,34.8,2.5,88.3,fused,UNKNOWN,878505
11:52:13,41.81695,-4.6827,10,RACC,GETESA,0,STATE_IN_SERVICE,68.2,12.3,25.9,fused,ON_FOOT,878511
11:52:14,39.74765,-5.3758,0,yoigo,Orange,0,STATE_IN_SERVICE,76.4,5.4,5.7,fused,ON_FOOT,878516
11:52:15,33.17559,-5.73596,9,Tuenti,VIVO,0,STATE_IN_SERVICE,29.8,1.7,142,gps,UNKNOWN,878532
11:52:16,42.72933,-34.28096,22,Eroski Movil,Movistar,0,STATE_IN_SERVICE,136.7,11.7,133.5,gps,UNKNOWN,878558
11:52:17,21.99484,-18.61209,0,orange,VIVO,0,STATE_IN_SERVICE,41.2,7.6,94,fused,TILTING,878592
11:52:18,8.73672,-7.83227,28,VIVO,YOIGO,0,STATE_IN_SERVICE,48.2,7.4,99.1,gps,IN_VEHICLE,878596
11:52:19,35.28972,-18.99107,12,RACC,DTAC,0,STATE_IN_SERVICE,80.6,6.4,110.6,gps,TILTING,878606
11:52:20,9.92282,-14.60254,29,VIVO,Eroski Movil,0,STATE_IN_SERVICE,67.5,12.6,57.9,fused,STILL,878630
11:52:21,23.52078,-0.18237,6,DTAC,Eroski Movil,0,STATE_IN_SERVICE,49.6,0,41.1,gps,TILTING,878631
11:52:22,39.06374,-10.83855,30,simyo,Eroski Movil,0,STATE_IN_SERVICE,13,13.8,149.9,fused,TILTING,878632
11:52:23,34.38012,-2.56229,26,movistar,simyo,0,STATE_IN_SERVICE,82.5,13.3,119.6,gps,ON_BICYCLE,878636
11:52:24,15.6279,-15.36335,15,Eroski Movil,DTAC,0,STATE_IN_SERVICE,129.6,10.2,109.6,gps,ON_BICYCLE,878651
11:52:25,12.33898,-32.40311,24,Tuenti,DTAC,0,STATE_IN_SERVICE,141.4,5.2,33.7,gps,STILL,878677
11:52:26,27.33866,-10.12676,7,simyo,vodafone ES,0,STATE_IN_SERVICE,72.1,9.9,122.1,gps,ON_BICYCLE,878687
11:52:27,33.25211,-16.55794,25,GETESA,VIVO,0,STATE_IN_SERVICE,121.5,11,122.3,gps,UNKNOWN,878701
11:52:28,33.57814,-10.36471,27,vodafone,Eroski Movil,0,STATE_IN_SERVICE,24.7,1.2,34.8,fused,ON_BICYCLE,878801
11:52:29,33.6372,-9.50831,13,VIVO,Tuenti,0,STATE_IN_SERVICE,124.3,3.7,83.5,fused,TILTING,878837
11:52:30,3.11446,-9.89799,10,RACC,Orange,0,STATE_IN_SERVICE,72.1,10.8,13.2,gps,ON_BICYCLE,878857
11:52:31,31.04022,-6.04123,16,simyo,GETESA,0,STATE_IN_SERVICE,123.8,7.1,40.9,gps,UNKNOWN,878877
11:52:32,29.29888,-1.32794,0,DTAC,VIVO,0,STATE_IN_SERVICE,137.6,8.2,95.5,fused,TILTING,878895
11:52:33,19.04951,-10.32742,24,VIVO,Orange,0,STATE_IN_SERVICE,52.6,14.4,41.5,gps,UNKNOWN,878919
11:52:34,42.94492,-17.54849,25,DTAC,RACC,0,STATE_IN_SERVICE,47.1,9,28.3,fused,ON_FOOT,878924
11:52:35,20.95413,-12.89842,22,yoigo,GETESA,0,STATE_IN_SERVICE,95.8,2.1,102.4,gps,IN_VEHICLE,878956
11:52:36,5.81195,-11.78121,19,RACC,Eroski Movil,0,STATE_IN_SERVICE,41.4,8.7,13.1,fused,STILL,879055
11:52:37,5.38596,-26.35744,2,movistar,DTAC,0,STATE_IN_SERVICE,19.2,3.2,85.2,gps,ON_BICYCLE,879078
11:52:38,20.03978,-15.00781,30,yoigo,vodafone ES,0,STATE_IN_SERVICE,0.9,6.4,139.6,fused,STILL,879092
11:52:39,27.63824,-4.34169,10,yoigo,DTAC,0,STATE_IN_SERVICE,0.6,9.3,97.7,gps,TILTING,879127
11:52:40,42.96257,-29.60543,16,simyo,Orange,0,STATE_IN_SERVICE,2.5,1.3,44.4,fused,TILTING,879133
11:52:41,20.42225,-30.27902,0,vodafone,vodafone ES,0,STATE_IN_SERVICE,91.7,12.1,60.7,gps,UNKNOWN,879146
11:52:42,25.93585,-7.20602,25,RACC,VIVO,0,STATE_IN_SERVICE,53.9,5.6,141.4,gps,TILTING,879154
11:52:43,36.72703,0.92096,23,yoigo,Movistar,0,STATE_IN_SERVICE,91.9,4.1,129.7,fused,TILTING,879176
11:52:44,31.38984,-14.0341,7,movistar,RACC,0,STATE_IN_SERVICE,107,12.7,49.6,fused,ON_FOOT,879186
11:52:45,39.44208,-24.38046,5,GETESA,DTAC,0,STATE_IN_SERVICE,131.2,11.6,88.3,gps,TILTING,879210
11:52:46,28.5758,-7.85633,2,simyo,DTAC,0,STATE_IN_SERVICE,46.4,11.4,47.7,gps,IN_VEHICLE,879221
11:52:47,40.51697,-4.64589,27,movistar,JAZZTEL,0,STATE_IN_SERVICE,121,12,100,fused,ON_FOOT,879238
11:52:48,28.64525,-31.00251,23,yoigo,simyo,0,STATE_IN_SERVICE,111.8,6,133.2,fused,UNKNOWN,879246
11:52:49,8.1218,-19.47768,7,VIVO,Orange,0,STATE_IN_SERVICE,122.8,12.6,111.6,gps,TILTING,879248
11:52:50,16.74121,-6.7701,27,orange,JAZZTEL,0,STATE_IN_SERVICE,5.9,2.5,74,gps,ON_FOOT,879287
11:52:51,21.54017,-13.33017,14,yoigo,VIVO,0,STATE_IN_SERVICE,56.9,13.6,104.1,fused,ON_BICYCLE,879288
11:52:52,35.03604,-3.07459,28,Eroski Movil,Orange,0,STATE_IN_SERVICE,78.7,3.7,10.8,gps,TILTING,879298
11:52:53,14.88349,-27.79849,0,movistar,simyo,0,STATE_IN_SERVICE,40.2,13.5,134.5,gps,ON_BICYCLE,879348
11:52:54,22.71199,-0.05709,22,RACC,RACC,0,STATE_IN_SERVICE,82.9,9.8,149.5,fused,TILTING,879365
11:52:55,11.96875,-13.72554,27,GETESA,JAZZTEL,0,STATE_IN_SERVICE,144.4,13.4,27.3,fused,ON_FOOT,879440
11:52:56,17.97706,-25.75874,28,GETESA,Eroski Movil,0,STATE_IN_SERVICE,8.2,10.5,112.4,gps,ON_FOOT,879494
11:52:57,14.20808,-8.70951,1,vodafone,simyo,0,STATE_IN_SERVICE,72.2,5.4,49.4,gps,UNKNOWN,879503
11:52:58,40.58023,-7.46253,22,RACC,VIVO,0,STATE_IN_SERVICE,79.3,1.2,114.2,gps,STILL,879530
11:52:59,39.17515,-21.89769,5,vodafone,simyo,0,STATE_IN_SERVICE,44.3,11,116.9,gps,STILL,879559
11:53:00,32.21818,-17.01736,3,yoigo,Tuenti,0,STATE_IN_SERVICE,36.2,4.2,115.6,fused,IN_VEHICLE,879562
11:53:01,7.90307,-12.85991,17,vodafone,Orange,0,STATE_IN_SERVICE,84.4,3.7,18.3,gps,ON_FOOT,879566
11:53:02,40.6938,0.06966,24,Tuenti,simyo,0,STATE_IN_SERVICE,24.4,10.7,49.7,fused,TILTING,879574
11:53:03,9.26952,-13.28168,15,Tuenti,VIVO,0,STATE_IN_SERVICE,128.9,2.1,114.1,fused,IN_VEHICLE,879581
11:53:04,5.18099,-27.57299,4,vodafone,Movistar,0,STATE_IN_SERVICE,141.1,3.1,59.5,gps,TILTING,879593
11:53:05,4.76658,1.68112,1,Tuenti,simyo,0,STATE_IN_SERVICE,43.4,0.1,113.6,gps,ON_BICYCLE,879596
11:53:06,14.19692,-2.86005,0,RACC,Eroski Movil,0,STATE_IN_SERVICE,18.4,8.8,61.2,fused,STILL,879598
11:53:07,9.44298,-24.02864,4,DTAC,Eroski Movil,0,STATE_IN_SERVICE,74.3,13.4,73,gps,IN_VEHICLE,879621
11:53:08,9.82535,-30.6442,1,VIVO,JAZZTEL,0,STATE_IN_SERVICE,18.8,6.8,109.7,fused,ON_BICYCLE,879626
11:53:09,14.35826,-3.85821,23,vodafone,DTAC,0,STATE_IN_SERVICE,28.9,6.1,119.7,fused,STILL,879629
11:53:10,38.28165,-30.72799,0,orange,vodafone ES,0,STATE_IN_SERVICE,17.2,14.4,145,fused,UNKNOWN,879630
11:53:11,39.19857,-22.31559,7,yoigo,Eroski Movil,0,STATE_IN_SERVICE,126,3.1,79,fused,IN_VEHICLE,879646
11:53:12,39.24817,0.47563,25,DTAC,YOIGO,0,STATE_IN_SERVICE,17.1,14,100.8,gps,ON_BICYCLE,879663
11:53:13,34.29757,-29.70524,29,simyo,Orange,0,STATE_IN_SERVICE,137.7,7.6,12.6,gps,UNKNOWN,879686
11:53:14,29.38779,-11.45679,23,movistar,VIVO,0,STATE_IN_SERVICE,21.2,6.4,29.4,fused,ON_FOOT,879738
11:53:15,26.57154,-22.40207,24,RACC,Eroski Movil,0,STATE_IN_SERVICE,78.6,3,26.1,fused,IN_VEHICLE,879750
11:53:16,42.75378,-11.25622,13,Tuenti,DTAC,0,STATE_IN_SERVICE,118,0.5,66.2,gps,ON_FOOT,879752
11:53:17,15.49166,-20.15201,18,Tuenti,Tuenti,0,STATE_IN_SERVICE,115.4,0.7,10.7,gps,UNKNOWN,879786
11:53:18,32.36816,-1.33025,23,RACC,VIVO,0,STATE_IN_SERVICE,32.9,3.6,55.2,gps,TILTING,879801
11:53:19,5.59787,-2.6369,9,Eroski Movil,simyo,0,STATE_IN_SERVICE,141,4.9,136.4,gps,UNKNOWN,879806
11:53:20,6.51268,-27.70097,3,movistar,VIVO,0,STATE_IN_SERVICE,123.6,4.4,68.1,fused,TILTING,879857
11:53:21,26.40303,1.51192,30,Eroski Movil,Tuenti,0,STATE_IN_SERVICE,9.7,4.3,19.9,fused,TILTING,879880
11:53:22,37.28305,-10.89891,30,VIVO,simyo,0,STATE_IN_SERVICE,0.9,12,74.5,gps,TILTING,879891
11:53:23,39.08123,-19.01011,26,orange,Tuenti,0,STATE_IN_SERVICE,16.1,13.8,129.6,gps,ON_FOOT,879938
11:53:24,4.10159,-30.74607,21,yoigo,GETESA,0,STATE_IN_SERVICE,73.8,5,28,gps,TILTING,879965
11:53:25,14.37246,-12.0917,19,GETESA,GETESA,0,STATE_IN_SERVICE,140.3,13.4,68,fused,IN_VEHICLE,879975
11:53:26,37.21968,-18.01637,28,DTAC,YOIGO,0,STATE_IN_SERVICE,33.1,1.1,7.8,gps,IN_VEHICLE,879994
11:53:27,25.02381,-3.44437,19,DTAC,vodafone ES,0,STATE_IN_SERVICE,16.8,1.2,78.8,gps,ON_BICYCLE,880003
11:53:28,9.62325,-13.21072,21,orange,Movistar,0,STATE_IN_SERVICE,41.3,5.4,21.3,fused,STILL,880073
11:53:29,21.26238,-19.06584,10,movistar,RACC,0,STATE_IN_SERVICE,71,9.7,108.4,fused,ON_FOOT,880091
11:53:30,34.55606,-2.86805,15,simyo,GETESA,0,STATE_IN_SERVICE,138.4,10.3,94.8,fused,TILTING,880095
11:53:31,34.08593,-31.2345,7,simyo,JAZZTEL,0,STATE_IN_SERVICE,141.9,9.5,4,gps,STILL,880097
11:53:32,37.3586,-23.54202,8,yoigo,simyo,0,STATE_IN_SERVICE,41.4,1.2,25.9,fused,UNKNOWN,880106
11:53:33,3.85864,-18.5382,2,Eroski Movil,Eroski Movil,0,STATE_IN_SERVICE,124.2,12.2,44.2,gps,ON_BICYCLE,880118
11:53:34,15.34098,-22.05064,13,simyo,GETESA,0,STATE_IN_SERVICE,77.7,1.5,137.8,gps,TILTING,880138
11:53:35,15.12635,-17.96523,3,orange,vodafone ES,0,STATE_IN_SERVICE,109,9.6,46.9,gps,STILL,880163
11:53:36,13.36124,-19.90878,29,Tuenti,DTAC,0,STATE_IN_SERVICE,69.6,3.9,137.7,fused,STILL,880164
11:53:37,20.46024,-20.19894,21,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,63.3,2.3,89.1,gps,ON_FOOT,880178
11:53:38,19.57842,-10.42192,18,VIVO,Tuenti,0,STATE_IN_SERVICE,129.7,13.4,10.5,gps,UNKNOWN,880198
11:53:39,18.99418,-14.97927,2,vodafone,RACC,0,STATE_IN_SERVICE,19.2,2.5,15.1,fused,TILTING,880202
11:53:40,20.43735,-28.66932,8,movistar,Movistar,0,STATE_IN_SERVICE,46.5,7,57.4,fused,UNKNOWN,880207
11:53:41,15.48591,-6.20067,3,RACC,GETESA,0,STATE_IN_SERVICE,16.2,0.1,99.9,gps,ON_FOOT,880212
11:53:42,42.24663,-2.4568,10,GETESA,Movistar,0,STATE_IN_SERVICE,96.3,10.4,9.9,gps,TILTING,880230
11:53:43,25.82251,-33.0598,30,yoigo,DTAC,0,STATE_IN_SERVICE,98.9,8.1,5.9,gps,ON_BICYCLE,880231
11:53:44,21.54278,1.69096,12,Tuenti,RACC,0,STATE_IN_SERVICE,52.6,8.7,57.9,gps,IN_VEHICLE,880244
11:53:45,12.586,-6.61402,20,DTAC,GETESA,0,STATE_IN_SERVICE,124,0.4,116.6,fused,TILTING,880253
11:53:46,13.22033,-19.25361,9,RACC,RACC,0,STATE_IN_SERVICE,75.4,10.3,50.6,gps,TILTING,880277
11:53:47,33.37239,-6.07882,24,Tuenti,DTAC,0,STATE_IN_SERVICE,33.4,9.1,117.1,fused,ON_BICYCLE,880281
11:53:48,19.61529,-25.60576,5,VIVO,GETESA,0,STATE_IN_SERVICE,137,13.4,60.6,gps,ON_FOOT,880301
11:53:49,16.02531,-28.06502,3,Eroski Movil,DTAC,0,STATE_IN_SERVICE,34.4,2.6,103.5,gps,ON_FOOT,880305
11:53:50,10.44173,-33.27403,14,DTAC,vodafone ES,0,STATE_IN_SERVICE,90.7,9.4,115.1,gps,UNKNOWN,880315
11:53:51,42.76786,-8.02415,9,DTAC,vodafone ES,0,STATE_IN_SERVICE,112.6,6.8,7.7,gps,TILTING,880321
11:53:52,17.47628,-8.5743,6,Tuenti,vodafone ES,0,STATE_IN_SERVICE,3.2,2.5,37.7,fused,UNKNOWN,880324
11:53:53,10.70671,-31.24325,27,orange,VIVO,0,STATE_IN_SERVICE,84.3,11.1,17,gps,UNKNOWN,880389
11:53:54,32.50292,-23.41803,15,yoigo,Eroski Movil,0,STATE_IN_SERVICE,103.5,9.8,106.4,gps,UNKNOWN,880404
11:53:55,39.1218,-8.58311,23,VIVO,VIVO,0,STATE_IN_SERVICE,50,14.8,8,fused,IN_VEHICLE,880407
