hour,lat,long,signal,network,operator,status,description,speed,satellites,precision,provider,activity,postal_code
09:49:35,34.6305,-33.81344,13,VIVO,DTAC,0,STATE_IN_SERVICE,147.6,10.2,58.3,fused,ON_FOOT,85001
09:49:36,7.12226,-24.65148,30,vodafone,DTAC,0,STATE_IN_SERVICE,11.3,12.8,23,fused,ON_FOOT,46204
09:49:37,40.33223,-34.16548,10,DTAC,Tuenti,0,STATE_IN_SERVICE,103.8,11,102.6,fused,STILL,37203
09:49:38,25.59178,-16.73818,27,orange,Orange,0,STATE_IN_SERVICE,79.6,5.1,68.4,fused,ON_BICYCLE,46204
09:49:39,33.54387,-11.56668,30,simyo,Orange,0,STATE_IN_SERVICE,8.1,13.1,5.5,gps,STILL,85001
09:49:40,22.48226,-32.25183,6,orange,JAZZTEL,0,STATE_IN_SERVICE,19.5,2.9,43,gps,IN_VEHICLE,46204
09:49:41,19.01225,-8.49145,18,movistar,simyo,0,STATE_IN_SERVICE,54.8,5.3,15.5,fused,ON_BICYCLE,33101
09:49:42,31.23974,-5.42533,13,GETESA,GETESA,0,STATE_IN_SERVICE,38.7,2.4,91.2,gps,IN_VEHICLE,37203
09:49:43,16.17952,-25.49056,16,Eroski Movil,VIVO,0,STATE_IN_SERVICE,31.1,8.7,86.5,fused,TILTING,77002
09:49:44,26.99666,-23.57624,15,movistar,GETESA,0,STATE_IN_SERVICE,5.5,0.7,19.2,fused,UNKNOWN,90001
09:49:45,3.0534,-0.62665,14,GETESA,GETESA,0,STATE_IN_SERVICE,117.3,1.4,16.7,gps,IN_VEHICLE,94102
09:49:46,36.52336,-4.11426,19,Eroski Movil,Orange,0,STATE_IN_SERVICE,74,0.2,18.7,fused,UNKNOWN,30301
09:49:47,9.67636,-12.63235,8,DTAC,VIVO,0,STATE_IN_SERVICE,106.3,3.6,96.7,gps,TILTING,94102
09:49:48,27.5445,-30.373,15,RACC,GETESA,0,STATE_IN_SERVICE,137.3,2.1,47,gps,STILL,33101
09:49:49,37.20969,-22.10365,1,GETESA,JAZZTEL,0,STATE_IN_SERVICE,29.9,1.5,52.2,gps,TILTING,10001
09:49:50,30.21778,-33.95962,4,Eroski Movil,RACC,0,STATE_IN_SERVICE,60.6,13.5,7.1,fused,ON_FOOT,19104
09:49:51,21.94896,-21.40355,0,movistar,Eroski Movil,0,STATE_IN_SERVICE,90.1,9.4,48.6,gps,UNKNOWN,10001
09:49:52,23.17992,-34.11058,29,VIVO,Orange,0,STATE_IN_SERVICE,115.6,12.8,135.1,gps,IN_VEHICLE,33101
09:49:53,20.56779,-3.9262,27,Tuenti,YOIGO,0,STATE_IN_SERVICE,49.4,8.3,26.2,fused,ON_FOOT,90001
09:49:54,4.38397,-19.25604,8,Tuenti,Tuenti,0,STATE_IN_SERVICE,87.9,8.6,82.3,gps,TILTING,98101
09:49:55,33.96336,-5.88042,5,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,105.8,7.4,101.2,gps,UNKNOWN,10001
09:49:56,41.25215,-29.92977,10,yoigo,RACC,0,STATE_IN_SERVICE,128.6,14.4,145.8,gps,ON_BICYCLE,46204
09:49:57,31.82036,-17.51935,6,yoigo,Eroski Movil,0,STATE_IN_SERVICE,136.3,6.6,52.3,fused,ON_BICYCLE,30301
09:49:58,38.94883,-12.39858,16,RACC,YOIGO,0,STATE_IN_SERVICE,75.4,13.2,57.9,gps,ON_FOOT,75201
09:49:59,37.85916,-3.39842,27,movistar,Eroski Movil,0,STATE_IN_SERVICE,143.7,1.4,49.5,fused,ON_BICYCLE,37203
09:50:00,17.21224,-32.58933,0,Tuenti,GETESA,0,STATE_IN_SERVICE,30.4,13.7,56.6,gps,STILL,30301
09:50:01,17.51892,-28.58348,25,vodafone,YOIGO,0,STATE_IN_SERVICE,130.4,0.7,124.3,gps,UNKNOWN,85001
09:50:02,21.37915,-10.93718,15,Eroski Movil,Movistar,0,STATE_IN_SERVICE,128.2,5.8,12.9,gps,STILL,75201
09:50:03,6.66179,-15.31878,14,orange,VIVO,0,STATE_IN_SERVICE,117.6,13.3,88.4,gps,STILL,94102
09:50:04,4.78772,-9.71521,16,Tuenti,simyo,0,STATE_IN_SERVICE,107.9,6.8,97.4,gps,IN_VEHICLE,30301
09:50:05,3.09714,-24.29128,30,movistar,Movistar,0,STATE_IN_SERVICE,58.2,13,67.6,fused,IN_VEHICLE,85001
09:50:06,24.15071,-13.32665,15,vodafone,vodafone ES,0,STATE_IN_SERVICE,132.5,2,97.5,fused,IN_VEHICLE,33101
09:50:07,24.54586,-32.59615,24,RACC,DTAC,0,STATE_IN_SERVICE,3.5,1.3,19.5,gps,UNKNOWN,30301
09:50:08,6.1097,-21.51439,11,movistar,JAZZTEL,0,STATE_IN_SERVICE,127.1,14.2,41,gps,UNKNOWN,85001
09:50:09,10.09649,-11.83112,13,DTAC,GETESA,0,STATE_IN_SERVICE,116.7,15,99.1,fused,UNKNOWN,33101
09:50:10,32.66039,-31.42333,27,Tuenti,vodafone ES,0,STATE_IN_SERVICE,1,7.1,98.5,gps,ON_FOOT,10001
09:50:11,24.27403,-23.02084,17,orange,YOIGO,0,STATE_IN_SERVICE,119.7,2.9,16.1,gps,STILL,19104
09:50:12,34.14725,-34.99779,13,movistar,simyo,0,STATE_IN_SERVICE,75.4,10.2,24.2,gps,UNKNOWN,77002
09:50:13,11.02162,-15.62327,18,RACC,YOIGO,0,STATE_IN_SERVICE,140.6,8.3,15.9,gps,ON_BICYCLE,21201
09:50:14,25.87099,-7.22214,10,orange,simyo,0,STATE_IN_SERVICE,149.9,2.4,103.3,fused,ON_BICYCLE,94102
09:50:15,12.58424,-16.53674,18,GETESA,Orange,0,STATE_IN_SERVICE,18.7,7.8,120.2,gps,STILL,80202
09:50:16,41.41025,-12.53504,25,vodafone,Tuenti,0,STATE_IN_SERVICE,75.7,14.6,9.4,gps,IN_VEHICLE,37203
09:50:17,39.97177,-20.16904,25,DTAC,simyo,0,STATE_IN_SERVICE,92,3.9,5.6,gps,ON_BICYCLE,77002
09:50:18,16.0387,-28.4089,22,yoigo,simyo,0,STATE_IN_SERVICE,93.1,9,103.7,fused,TILTING,33101
09:50:19,9.19761,-6.58345,16,DTAC,vodafone ES,0,STATE_IN_SERVICE,108.8,3.3,5.2,fused,STILL,90001
09:50:20,8.90033,-22.31544,10,DTAC,JAZZTEL,0,STATE_IN_SERVICE,118.1,8.9,55.8,fused,STILL,37203
09:50:21,10.05524,-25.63452,26,movistar,Orange,0,STATE_IN_SERVICE,107.2,3.2,37.6,gps,TILTING,46204
09:50:22,28.26238,-17.60272,16,VIVO,Movistar,0,STATE_IN_SERVICE,146.5,14.9,59,fused,ON_BICYCLE,21201
09:50:23,10.1704,-20.30621,20,GETESA,GETESA,0,STATE_IN_SERVICE,4.5,0.5,109.3,gps,ON_BICYCLE,30301
09:50:24,10.35819,-29.97374,12,movistar,Eroski Movil,0,STATE_IN_SERVICE,102.1,3.3,57.1,gps,ON_FOOT,21201
09:50:25,19.10862,-12.64826,28,DTAC,GETESA,0,STATE_IN_SERVICE,107.5,10.2,102.1,gps,TILTING,46204
09:50:26,34.7521,-25.05963,17,DTAC,simyo,0,STATE_IN_SERVICE,118.6,3.8,97.1,gps,UNKNOWN,19104
09:50:27,8.3421,-33.55314,11,GETESA,Eroski Movil,0,STATE_IN_SERVICE,141.7,7.5,132.7,fused,UNKNOWN,33101
09:50:28,9.27512,1.48719,2,GETESA,VIVO,0,STATE_IN_SERVICE,62.2,7.9,138.1,fused,ON_FOOT,37203
09:50:29,6.0184,-2.19022,23,simyo,Tuenti,0,STATE_IN_SERVICE,47,8.9,16.1,gps,ON_FOOT,60601
09:50:30,5.54876,-2.09352,25,Tuenti,Movistar,0,STATE_IN_SERVICE,140.4,13.1,13.3,gps,TILTING,90001
09:50:31,9.567,-19.72486,23,Tuenti,DTAC,0,STATE_IN_SERVICE,85.6,13.8,43.3,fused,TILTING,21201
09:50:32,34.83,-17.31132,11,GETESA,simyo,0,STATE_IN_SERVICE,20.9,3.7,22.8,gps,STILL,77002
09:50:33,42.40907,-25.16225,17,Eroski Movil,Eroski Movil,0,STATE_IN_SERVICE,30.6,11.1,87.7,gps,UNKNOWN,94102
09:50:34,11.19815,-8.12762,2,GETESA,RACC,0,STATE_IN_SERVICE,75.3,0.4,109.5,fused,ON_FOOT,98101
09:50:35,10.28177,-25.00989,17,vodafone,YOIGO,0,STATE_IN_SERVICE,131.4,7.6,51.6,gps,IN_VEHICLE,46204
09:50:36,9.61488,-22.21359,0,Tuenti,DTAC,0,STATE_IN_SERVICE,61.1,2.1,143,fused,STILL,33101
09:50:37,4.75175,-3.52515,19,orange,GETESA,0,STATE_IN_SERVICE,140.2,8.3,10.8,gps,ON_FOOT,37203
09:50:38,36.63082,-30.82621,23,RACC,VIVO,0,STATE_IN_SERVICE,146,9.5,84.5,gps,ON_FOOT,30301
09:50:39,23.40296,-32.38797,22,simyo,RACC,0,STATE_IN_SERVICE,3.5,2.2,16.2,gps,UNKNOWN,85001
09:50:40,16.20785,-21.45404,18,GETESA,simyo,0,STATE_IN_SERVICE,129,1.2,73.2,fused,IN_VEHICLE,80202
09:50:41,11.37514,-15.7035,17,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,126.9,9.1,79.1,fused,STILL,90001
09:50:42,9.98387,-17.85594,22,GETESA,RACC,0,STATE_IN_SERVICE,16.7,1.4,9.3,fused,UNKNOWN,94102
09:50:43,7.40173,-26.32184,5,simyo,Orange,0,STATE_IN_SERVICE,69.3,6.8,23.6,fused,ON_FOOT,94102
09:50:44,29.64842,-28.80177,22,Tuenti,YOIGO,0,STATE_IN_SERVICE,37.7,13.3,114.9,fused,ON_FOOT,90001
09:50:45,29.3808,-22.04241,29,Tuenti,Tuenti,0,STATE_IN_SERVICE,125,12.9,55.4,fused,STILL,37203
09:50:46,8.09847,-31.25093,2,movistar,JAZZTEL,0,STATE_IN_SERVICE,133.7,10.8,144.6,gps,ON_FOOT,30301
09:50:47,11.45635,-15.52309,0,GETESA,vodafone ES,0,STATE_IN_SERVICE,86.3,5,7.8,gps,ON_BICYCLE,46204
09:50:48,35.73159,-7.93524,15,VIVO,Orange,0,STATE_IN_SERVICE,32.2,13.5,84.7,fused,ON_BICYCLE,60601
09:50:49,24.38083,-33.7022,3,movistar,Tuenti,0,STATE_IN_SERVICE,39.4,10.2,93.9,gps,TILTING,30301
09:50:50,10.11047,-3.97672,28,Tuenti,YOIGO,0,STATE_IN_SERVICE,109.6,7.9,109.1,gps,ON_BICYCLE,33101
09:50:51,29.06613,-25.88461,8,DTAC,DTAC,0,STATE_IN_SERVICE,90.8,10.7,27.7,fused,UNKNOWN,37203
09:50:52,36.67968,-6.45491,25,RACC,simyo,0,STATE_IN_SERVICE,106.1,3.6,55.3,gps,ON_FOOT,94102
09:50:53,16.14861,-29.42286,9,yoigo,Eroski Movil,0,STATE_IN_SERVICE,4.7,13.2,26.3,gps,ON_BICYCLE,19104
09:50:54,33.46778,-33.63402,9,Tuenti,GETESA,0,STATE_IN_SERVICE,111.9,1,10,fused,TILTING,46204
09:50:55,36.62486,-27.16879,13,GETESA,YOIGO,0,STATE_IN_SERVICE,130.6,10.4,6.2,gps,TILTING,33101
09:50:56,16.90424,-2.99098,17,orange,YOIGO,0,STATE_IN_SERVICE,90.1,10.7,109.6,gps,UNKNOWN,33101
09:50:57,39.96853,-15.72738,16,yoigo,simyo,0,STATE_IN_SERVICE,123.2,14.7,20.5,fused,UNKNOWN,75201
09:50:58,19.11087,-5.31699,14,yoigo,VIVO,0,STATE_IN_SERVICE,88.7,13.8,89.4,fused,TILTING,98101
09:50:59,7.26976,-14.46341,3,orange,Movistar,0,STATE_IN_SERVICE,53.5,2.7,30,fused,IN_VEHICLE,19104
09:51:00,33.29078,-0.33474,25,VIVO,simyo,0,STATE_IN_SERVICE,130.4,8.8,101.6,gps,STILL,21201
09:51:01,9.95458,-26.41351,24,RACC,DTAC,0,STATE_IN_SERVICE,11,3.5,82.1,fused,ON_FOOT,98101
09:51:02,11.24875,-33.3253,29,vodafone,simyo,0,STATE_IN_SERVICE,9.4,13.4,57.1,fused,STILL,60601
09:51:03,29.22135,-24.30727,25,yoigo,simyo,0,STATE_IN_SERVICE,142.6,7.6,78.5,fused,UNKNOWN,19104
09:51:04,23.27435,-19.10632,18,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,36.5,1.8,137.8,gps,TILTING,98101
09:51:05,6.17676,-23.38786,22,GETESA,VIVO,0,STATE_IN_SERVICE,79.8,14.2,8.8,gps,ON_FOOT,77002
09:51:06,35.01519,-15.12736,11,Tuenti,VIVO,0,STATE_IN_SERVICE,114.9,3.9,98.2,gps,IN_VEHICLE,85001
09:51:07,3.81293,-14.5187,14,DTAC,Orange,0,STATE_IN_SERVICE,141.7,8.3,29,fused,IN_VEHICLE,75201
09:51:08,10.64014,-23.89041,10,DTAC,Orange,0,STATE_IN_SERVICE,13,6.7,104.9,gps,STILL,37203
09:51:09,28.0371,-1.41207,25,vodafone,YOIGO,0,STATE_IN_SERVICE,54.5,14.2,119.3,fused,TILTING,60601
09:51:10,33.7763,-21.84753,8,RACC,VIVO,0,STATE_IN_SERVICE,51.5,5.4,126.2,fused,TILTING,90001
09:51:11,21.22535,-16.345,14,VIVO,DTAC,0,STATE_IN_SERVICE,80.9,2.9,108.7,gps,ON_BICYCLE,21201
09:51:12,21.08776,-16.60334,8,orange,vodafone ES,0,STATE_IN_SERVICE,24,1.4,36.3,fused,TILTING,37203
09:51:13,40.59434,-2.77282,8,orange,GETESA,0,STATE_IN_SERVICE,46.9,10.9,141.4,fused,ON_FOOT,19104
09:51:14,15.10512,-8.45526,13,GETESA,DTAC,0,STATE_IN_SERVICE,50.6,11.3,91.1,gps,UNKNOWN,33101
09:51:15,24.93197,-25.78605,15,movistar,YOIGO,0,STATE_IN_SERVICE,40.8,14.1,140.4,fused,IN_VEHICLE,33101
09:51:16,28.78929,-9.60675,1,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,4.5,13.3,66.8,fused,STILL,37203
09:51:17,40.10369,-28.28286,28,RACC,DTAC,0,STATE_IN_SERVICE,139.6,6.7,22.7,gps,TILTING,60601
09:51:18,33.57979,1.41369,14,vodafone,DTAC,0,STATE_IN_SERVICE,75.5,5.1,80.7,gps,TILTING,46204
09:51:19,7.73544,-6.02835,14,vodafone,vodafone ES,0,STATE_IN_SERVICE,67.1,0.8,55.9,gps,UNKNOWN,30301
09:51:20,33.61479,-32.61709,4,GETESA,JAZZTEL,0,STATE_IN_SERVICE,69.7,2.3,100.7,gps,IN_VEHICLE,21201
09:51:21,27.87023,-3.57876,30,RACC,Orange,0,STATE_IN_SERVICE,108.6,9.1,18.7,gps,STILL,37203
09:51:22,33.97961,-14.03284,8,RACC,vodafone ES,0,STATE_IN_SERVICE,3.7,7.4,22.6,gps,STILL,10001
09:51:23,6.91804,-28.5526,29,vodafone,Eroski Movil,0,STATE_IN_SERVICE,96.4,14.3,54.3,fused,ON_FOOT,46204
09:51:24,39.82504,-33.797,26,Tuenti,DTAC,0,STATE_IN_SERVICE,74.3,3.4,67.6,fused,UNKNOWN,10001
09:51:25,34.74415,-21.8286,12,movistar,Tuenti,0,STATE_IN_SERVICE,1.5,5.7,8.6,gps,STILL,77002
09:51:26,36.90701,-13.47782,15,DTAC,Tuenti,0,STATE_IN_SERVICE,99.2,9.3,75.4,fused,UNKNOWN,19104
09:51:27,38.23634,-2.20681,14,VIVO,Tuenti,0,STATE_IN_SERVICE,27.1,13.1,71.6,fused,STILL,19104
09:51:28,6.83513,0.42172,17,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,101.3,10.7,114.8,fused,ON_FOOT,94102
09:51:29,34.92401,-23.30556,24,Tuenti,Tuenti,0,STATE_IN_SERVICE,67.9,7.8,20.8,fused,IN_VEHICLE,80202
09:51:30,31.00488,-34.12159,23,Tuenti,simyo,0,STATE_IN_SERVICE,99.7,11.1,135.6,gps,ON_BICYCLE,90001
09:51:31,30.22058,-0.08155,0,DTAC,Orange,0,STATE_IN_SERVICE,9.4,12.6,126.7,fused,ON_BICYCLE,77002
09:51:32,18.29792,-9.75272,11,RACC,YOIGO,0,STATE_IN_SERVICE,7.3,12.1,15.6,gps,ON_FOOT,10001
09:51:33,13.55033,-24.2272,12,movistar,YOIGO,0,STATE_IN_SERVICE,112.2,13.6,135.2,gps,STILL,60601
09:51:34,27.3567,-1.36803,3,RACC,RACC,0,STATE_IN_SERVICE,3.6,9.8,4.1,fused,STILL,90001
09:51:35,14.43203,-0.85818,16,movistar,Movistar,0,STATE_IN_SERVICE,63.2,4.3,116.3,gps,UNKNOWN,10001
09:51:36,39.68657,-21.20787,7,Eroski Movil,GETESA,0,STATE_IN_SERVICE,61.9,9,105.7,gps,IN_VEHICLE,77002
09:51:37,27.33342,-35.52522,3,DTAC,YOIGO,0,STATE_IN_SERVICE,75.1,0.7,51.4,gps,STILL,90001
09:51:38,17.35489,-29.57419,11,movistar,Movistar,0,STATE_IN_SERVICE,134.2,1.9,23.7,fused,STILL,98101
09:51:39,3.84967,-1.45534,15,orange,JAZZTEL,0,STATE_IN_SERVICE,82.1,14.6,26.1,fused,IN_VEHICLE,94102
09:51:40,9.40903,-34.9622,12,GETESA,Eroski Movil,0,STATE_IN_SERVICE,29.2,5.9,114.6,gps,UNKNOWN,94102
09:51:41,14.63304,-3.85147,1,orange,GETESA,0,STATE_IN_SERVICE,57.8,2.3,108,gps,STILL,80202
09:51:42,9.48242,-24.26524,4,yoigo,RACC,0,STATE_IN_SERVICE,51.2,9.2,41.8,fused,ON_BICYCLE,10001
09:51:43,24.81603,-28.78588,5,GETESA,simyo,0,STATE_IN_SERVICE,24.8,13.3,72.6,gps,IN_VEHICLE,19104
09:51:44,31.84875,-1.33852,26,movistar,Tuenti,0,STATE_IN_SERVICE,141.8,9.6,123.3,fused,ON_FOOT,46204
09:51:45,38.3603,-9.07484,13,DTAC,VIVO,0,STATE_IN_SERVICE,98.1,14.8,31.1,fused,IN_VEHICLE,98101
09:51:46,28.79399,-34.46555,26,Eroski Movil,Movistar,0,STATE_IN_SERVICE,114.4,14,103.7,gps,UNKNOWN,77002
09:51:47,26.13183,-4.0699,19,VIVO,vodafone ES,0,STATE_IN_SERVICE,80.6,2.5,42.3,gps,TILTING,60601
09:51:48,12.58878,-2.88302,3,DTAC,RACC,0,STATE_IN_SERVICE,131.1,5.3,95.4,gps,TILTING,37203
09:51:49,37.95029,-33.30297,29,simyo,Orange,0,STATE_IN_SERVICE,137.3,11.9,69.9,fused,IN_VEHICLE,80202
09:51:50,15.63794,-25.56842,13,Eroski Movil,Orange,0,STATE_IN_SERVICE,1.2,1.2,86.6,gps,TILTING,85001
09:51:51,31.12351,1.73909,10,vodafone,Tuenti,0,STATE_IN_SERVICE,81.4,13.2,102.6,gps,STILL,10001
09:51:52,32.90194,-17.91828,5,simyo,simyo,0,STATE_IN_SERVICE,2.3,12.1,132.3,gps,ON_FOOT,85001
09:51:53,4.7903,-26.60702,20,RACC,VIVO,0,STATE_IN_SERVICE,78.1,3.5,68.4,gps,UNKNOWN,10001
09:51:54,29.03086,-33.2128,6,vodafone,Orange,0,STATE_IN_SERVICE,105.8,11.5,33.7,fused,STILL,19104
09:51:55,40.24775,-35.45753,2,VIVO,vodafone ES,0,STATE_IN_SERVICE,86.7,1.1,8,gps,UNKNOWN,19104
09:51:56,30.74612,-25.43522,29,orange,Eroski Movil,0,STATE_IN_SERVICE,139,2,136.4,gps,TILTING,30301
09:51:57,22.06898,-13.97643,2,orange,simyo,0,STATE_IN_SERVICE,107.1,9.2,90.2,gps,UNKNOWN,85001
09:51:58,19.10145,-15.42034,5,GETESA,Movistar,0,STATE_IN_SERVICE,57.6,10.9,92.6,fused,TILTING,46204
09:51:59,8.99561,-26.25442,28,orange,Orange,0,STATE_IN_SERVICE,91.9,10.7,134.7,fused,IN_VEHICLE,94102
09:52:00,11.99495,-33.0331,11,VIVO,DTAC,0,STATE_IN_SERVICE,98.6,2.9,142.2,fused,ON_BICYCLE,33101
09:52:01,38.56119,-28.00775,21,GETESA,DTAC,0,STATE_IN_SERVICE,5.4,5.9,28.7,fused,IN_VEHICLE,19104
09:52:02,18.61027,-14.45088,24,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,75.8,2.3,94.1,fused,ON_FOOT,98101
09:52:03,9.49489,-35.25447,6,orange,GETESA,0,STATE_IN_SERVICE,105.9,8.7,132.9,gps,IN_VEHICLE,98101
09:52:04,18.93765,-30.77664,2,Tuenti,Movistar,0,STATE_IN_SERVICE,80.7,1.1,145,fused,UNKNOWN,19104
09:52:05,20.52363,-6.62946,26,Tuenti,Orange,0,STATE_IN_SERVICE,52.5,9.1,3.6,fused,ON_BICYCLE,19104
09:52:06,16.57462,-35.06484,20,GETESA,Movistar,0,STATE_IN_SERVICE,41.9,7.6,85.4,fused,UNKNOWN,94102
09:52:07,3.677,-14.85209,0,simyo,simyo,0,STATE_IN_SERVICE,118.7,1.9,46.5,fused,IN_VEHICLE,60601
09:52:08,17.69107,-4.45877,20,vodafone,RACC,0,STATE_IN_SERVICE,71.7,0.9,116.8,gps,STILL,75201
09:52:09,38.87168,-11.83058,13,RACC,simyo,0,STATE_IN_SERVICE,105.8,10.4,108.8,gps,UNKNOWN,33101
09:52:10,13.99248,-9.69075,25,simyo,GETESA,0,STATE_IN_SERVICE,2.1,9.2,32.5,fused,ON_FOOT,21201
09:52:11,17.49328,-30.98257,25,simyo,simyo,0,STATE_IN_SERVICE,58.9,12.6,104.3,gps,IN_VEHICLE,77002
09:52:12,31.62522,-34.10555,11,GETESA,simyo,0,STATE_IN_SERVICE,12,14.8,89.8,fused,ON_BICYCLE,75201
09:52:13,9.23242,-15.16229,18,Tuenti,DTAC,0,STATE_IN_SERVICE,18,8.6,39.3,fused,ON_BICYCLE,60601
09:52:14,36.64892,-5.8867,17,simyo,JAZZTEL,0,STATE_IN_SERVICE,54.3,4.8,127,gps,TILTING,80202
09:52:15,24.81304,-6.18485,2,movistar,RACC,0,STATE_IN_SERVICE,68.2,14.2,74,gps,TILTING,19104
09:52:16,24.34194,-33.63332,18,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,91,14.3,65.9,fused,STILL,19104
09:52:17,8.10763,-35.62243,12,GETESA,JAZZTEL,0,STATE_IN_SERVICE,85.9,13.7,104,fused,TILTING,10001
09:52:18,5.70194,-31.8032,20,Tuenti,Movistar,0,STATE_IN_SERVICE,18.2,10.8,128.6,fused,STILL,80202
09:52:19,36.92568,1.16076,22,yoigo,JAZZTEL,0,STATE_IN_SERVICE,72.2,4.1,119.2,gps,STILL,33101
09:52:20,11.84808,-29.87523,19,yoigo,YOIGO,0,STATE_IN_SERVICE,36.2,13,26.8,gps,UNKNOWN,90001
09:52:21,20.43419,-32.84622,0,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,36.1,9.5,72.8,fused,UNKNOWN,85001
09:52:22,23.303,-15.76198,24,movistar,vodafone ES,0,STATE_IN_SERVICE,7.1,0.8,27.3,gps,ON_BICYCLE,30301
09:52:23,3.95302,0.05191,2,Eroski Movil,RACC,0,STATE_IN_SERVICE,66.9,0.8,85,fused,STILL,21201
09:52:24,31.1512,-23.24851,2,simyo,Movistar,0,STATE_IN_SERVICE,73.6,14.3,127.8,gps,IN_VEHICLE,19104
09:52:25,24.70537,-23.26349,9,VIVO,YOIGO,0,STATE_IN_SERVICE,111.8,1.9,70.9,gps,UNKNOWN,90001
09:52:26,39.35922,-0.02738,3,movistar,vodafone ES,0,STATE_IN_SERVICE,134,1,11.6,gps,TILTING,85001
09:52:27,8.2351,-10.42591,7,movistar,Orange,0,STATE_IN_SERVICE,57.1,10,66.9,gps,UNKNOWN,10001
09:52:28,9.72939,-33.82386,8,Eroski Movil,VIVO,0,STATE_IN_SERVICE,112.7,10.9,76.8,fused,ON_FOOT,98101
09:52:29,13.34134,-15.25412,18,movistar,Orange,0,STATE_IN_SERVICE,62,1.3,4.6,gps,ON_BICYCLE,33101
09:52:30,15.19711,-32.02387,25,DTAC,simyo,0,STATE_IN_SERVICE,123.5,13.8,8.1,fused,ON_FOOT,85001
09:52:31,40.70867,-4.67129,27,DTAC,YOIGO,0,STATE_IN_SERVICE,86.7,13.8,31.3,fused,IN_VEHICLE,10001
09:52:32,25.70981,-9.89188,4,Eroski Movil,Orange,0,STATE_IN_SERVICE,75.8,0.9,54.7,gps,ON_FOOT,85001
09:52:33,13.8161,-15.50603,15,Tuenti,Orange,0,STATE_IN_SERVICE,125.1,14.1,148.8,fused,STILL,98101
09:52:34,11.59621,-4.95728,0,orange,vodafone ES,0,STATE_IN_SERVICE,140.8,6.3,127.8,fused,TILTING,19104
09:52:35,23.88372,-28.13998,18,movistar,Tuenti,0,STATE_IN_SERVICE,52,10.5,103.4,fused,ON_BICYCLE,19104
09:52:36,11.04597,-13.41642,12,RACC,Orange,0,STATE_IN_SERVICE,94.6,11.1,76,fused,ON_BICYCLE,10001
09:52:37,6.214,-26.1312,5,yoigo,simyo,0,STATE_IN_SERVICE,6.6,13.9,56.9,fused,TILTING,80202
09:52:38,27.95783,-29.62018,5,orange,vodafone ES,0,STATE_IN_SERVICE,29.7,12.4,118.1,fused,ON_FOOT,19104
09:52:39,29.73347,-33.62223,7,simyo,DTAC,0,STATE_IN_SERVICE,2,6.7,78.5,fused,STILL,80202
09:52:40,5.96668,1.60081,1,movistar,vodafone ES,0,STATE_IN_SERVICE,44.4,15,30.5,gps,UNKNOWN,46204
09:52:41,23.22031,-31.51814,1,simyo,Tuenti,0,STATE_IN_SERVICE,134.6,11.4,100.4,gps,UNKNOWN,21201
09:52:42,25.87107,-6.51426,18,Eroski Movil,DTAC,0,STATE_IN_SERVICE,115.7,5.8,31.2,gps,IN_VEHICLE,46204
09:52:43,28.41182,-9.63084,24,movistar,DTAC,0,STATE_IN_SERVICE,18.4,5.8,149,fused,ON_FOOT,21201
09:52:44,3.32744,-8.88119,9,RACC,Eroski Movil,0,STATE_IN_SERVICE,33.8,14.6,35.3,fused,STILL,46204
09:52:45,34.76107,-20.74908,24,vodafone,RACC,0,STATE_IN_SERVICE,138.9,2.4,4.5,fused,UNKNOWN,21201
09:52:46,24.14102,-20.25389,12,VIVO,Tuenti,0,STATE_IN_SERVICE,33.9,12.1,8.4,fused,ON_BICYCLE,30301
09:52:47,19.50166,-22.32445,22,vodafone,VIVO,0,STATE_IN_SERVICE,113.3,2.7,13.7,fused,IN_VEHICLE,21201
09:52:48,20.57533,-32.46566,6,GETESA,Tuenti,0,STATE_IN_SERVICE,30.6,11.5,44.1,fused,STILL,80202
09:52:49,21.12178,-34.68534,30,simyo,GETESA,0,STATE_IN_SERVICE,41.4,5.5,95.9,gps,STILL,85001
09:52:50,37.04196,-20.08775,22,yoigo,YOIGO,0,STATE_IN_SERVICE,16.7,4.9,135.7,fused,IN_VEHICLE,90001
09:52:51,30.50952,-17.62125,25,Tuenti,VIVO,0,STATE_IN_SERVICE,35.1,9.8,126.7,gps,ON_BICYCLE,98101
09:52:52,14.44063,-30.56372,17,vodafone,RACC,0,STATE_IN_SERVICE,58.7,9.4,89.7,gps,IN_VEHICLE,80202
09:52:53,3.50147,-15.46077,28,VIVO,YOIGO,0,STATE_IN_SERVICE,95.4,11.5,142.2,fused,STILL,33101
09:52:54,18.0663,-31.14104,10,movistar,JAZZTEL,0,STATE_IN_SERVICE,123.7,3.1,39,fused,STILL,10001
09:52:55,10.58554,-24.15873,7,GETESA,YOIGO,0,STATE_IN_SERVICE,68.2,4.7,6.7,gps,ON_FOOT,33101
